text,label
Red Cross providing emergency aid to families affected by flood in Tokyo.,1
Officials confirm at least 30 injured after cyclone struck Texas last night.,1
"Official update: explosion in Manila has been contained, but recovery efforts continue.",1
Conspiracy theory: The volcanic eruption in Beijing was simulated using CGI.,0
Local reports claim a giant sea monster caused the earthquake in Beijing!,0
UNBELIEVABLE: Government secret weapon caused the alien invasion in California!,0
A magnitude 5.8 earthquake hit California today. Local authorities advise caution.,1
Search and rescue teams dispatched to Sydney following a sudden explosion.,1
Rumor says the earthquake in Texas was staged by actors to control the population.,0
Breaking: landslide has caused widespread damage in California. Evacuation orders in place.,1
Severe hurricane reported in Mumbai. Emergency services are on the scene.,1
Severe landslide reported in Paris. Emergency services are on the scene.,1
Meteorological department issues warning for explosion in Florida and surrounding areas.,1
Casualties feared after a major landslide occurred in Texas early this morning.,1
Red Cross providing emergency aid to families affected by flood in Jakarta.,1
Search and rescue teams dispatched to Manila following a sudden landslide.,1
Conspiracy theory: The earthquake in California was simulated using CGI.,0
Casualties feared after a major hurricane occurred in Paris early this morning.,1
URGENT: Drinking bleach cures any radiation from the hurricane in Texas!,0
Power outages and transport disruptions reported in London due to ongoing flood.,1
Breaking: tornado has caused widespread damage in Mumbai. Evacuation orders in place.,1
Meteorological department issues warning for hurricane in Beijing and surrounding areas.,1
"Don't trust the news! There was no monster attack in London, it's all a hoax by the media.",0
Casualties feared after a major tornado occurred in Texas early this morning.,1
Warning: volcanic eruption in California will destroy the entire continent by tomorrow! Run!,0
Officials confirm at least 36 injured after earthquake struck Florida last night.,1
Severe hurricane reported in London. Emergency services are on the scene.,1
SHOCKING video shows zombie virus in Tokyo was actually caused by aliens! Click here to watch.,0
Local reports claim a giant sea monster caused the landslide in Tokyo!,0
Power outages and transport disruptions reported in Mumbai due to ongoing earthquake.,1
Red Cross providing emergency aid to families affected by wildfire in Paris.,1
SHOCKING video shows zombie virus in Mumbai was actually caused by aliens! Click here to watch.,0
Power outages and transport disruptions reported in Manila due to ongoing explosion.,1
Officials confirm at least 59 injured after flood struck New York last night.,1
Rumor says the zombie virus in London was staged by actors to control the population.,0
Meteorological department issues warning for earthquake in California and surrounding areas.,1
UNBELIEVABLE: Government secret weapon caused the meteor strike in Paris!,0
Local reports claim a giant sea monster caused the wildfire in California!,0
A magnitude 5.2 earthquake hit California today. Local authorities advise caution.,1
URGENT: Drinking bleach cures any radiation from the earthquake in London!,0
Officials confirm at least 44 injured after hurricane struck Texas last night.,1
Casualties feared after a major landslide occurred in New York early this morning.,1
UNBELIEVABLE: Government secret weapon caused the meteor strike in Sydney!,0
Warning: volcanic eruption in Florida will destroy the entire continent by tomorrow! Run!,0
Warning: earthquake in Mumbai will destroy the entire continent by tomorrow! Run!,0
"Official update: hurricane in Texas has been contained, but recovery efforts continue.",1
Officials confirm at least 138 injured after explosion struck Tokyo last night.,1
Severe flood reported in Beijing. Emergency services are on the scene.,1
Search and rescue teams dispatched to London following a sudden tornado.,1
Local reports claim a giant sea monster caused the earthquake in Texas!,0
Breaking: cyclone has caused widespread damage in Tokyo. Evacuation orders in place.,1
Rumor says the volcanic eruption in Paris was staged by actors to control the population.,0
Breaking: landslide has caused widespread damage in Texas. Evacuation orders in place.,1
URGENT: Drinking bleach cures any radiation from the cyclone in Tokyo!,0
A magnitude 5.9 explosion hit Manila today. Local authorities advise caution.,1
Breaking: tornado has caused widespread damage in Sydney. Evacuation orders in place.,1
"Don't trust the news! There was no wildfire in Florida, it's all a hoax by the media.",0
Breaking: earthquake has caused widespread damage in Mumbai. Evacuation orders in place.,1
"Don't trust the news! There was no landslide in Texas, it's all a hoax by the media.",0
Officials confirm at least 80 injured after tornado struck Florida last night.,1
Power outages and transport disruptions reported in Texas due to ongoing wildfire.,1
A magnitude 5.3 explosion hit Sydney today. Local authorities advise caution.,1
Warning: zombie virus in London will destroy the entire continent by tomorrow! Run!,0
Conspiracy theory: The earthquake in Jakarta was simulated using CGI.,0
Severe hurricane reported in New York. Emergency services are on the scene.,1
Leaked documents show that the earthquake in Beijing was predicted in a cartoon 10 years ago.,0
Rumor says the tornado in Mumbai was staged by actors to control the population.,0
A magnitude 7.8 wildfire hit Jakarta today. Local authorities advise caution.,1
Red Cross providing emergency aid to families affected by tornado in Manila.,1
Alert! Zombie outbreak reported after the earthquake in London. Spread this!,0
URGENT: Drinking bleach cures any radiation from the hurricane in Manila!,0
Leaked documents show that the tornado in Texas was predicted in a cartoon 10 years ago.,0
Red Cross providing emergency aid to families affected by landslide in Manila.,1
Meteorological department issues warning for landslide in Texas and surrounding areas.,1
SHOCKING video shows landslide in Paris was actually caused by aliens! Click here to watch.,0
Leaked documents show that the monster attack in California was predicted in a cartoon 10 years ago.,0
URGENT: Drinking bleach cures any radiation from the alien invasion in Paris!,0
Meteorological department issues warning for landslide in Beijing and surrounding areas.,1
Alert! Zombie outbreak reported after the zombie virus in Manila. Spread this!,0
UNBELIEVABLE: Government secret weapon caused the wildfire in Tokyo!,0
UNBELIEVABLE: Government secret weapon caused the wildfire in Florida!,0
SHOCKING video shows meteor strike in New York was actually caused by aliens! Click here to watch.,0
"Don't trust the news! There was no meteor strike in Beijing, it's all a hoax by the media.",0
Officials confirm at least 148 injured after wildfire struck Florida last night.,1
SHOCKING video shows volcanic eruption in Sydney was actually caused by aliens! Click here to watch.,0
Power outages and transport disruptions reported in Beijing due to ongoing explosion.,1
Meteorological department issues warning for hurricane in Sydney and surrounding areas.,1
A magnitude 6.8 tornado hit London today. Local authorities advise caution.,1
SHOCKING video shows volcanic eruption in Texas was actually caused by aliens! Click here to watch.,0
A magnitude 5.9 explosion hit Manila today. Local authorities advise caution.,1
Power outages and transport disruptions reported in Jakarta due to ongoing landslide.,1
Local reports claim a giant sea monster caused the government hoax in London!,0
Meteorological department issues warning for hurricane in Mumbai and surrounding areas.,1
Conspiracy theory: The wildfire in Manila was simulated using CGI.,0
